Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
FLORA DISTRIBUIDORA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA/0004-37,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,480 x 361v,5308111117,",12014326,21240886,21818538935,",1,0,"R$0,03 ","R$31,56 ","0,00%"
FLORA DISTRIBUIDORA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA/0004-37,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,640 x 480v,5308111117,",12014326,21240886,21818538935,",1,0,"R$0,03 ","R$31,56 ","100,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766),10/1/2024,300 x 250,5039057482,",10869286,11238766,",1,0,"R$0,01 ","R$6,84 ","100,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 250,5039057482,",10869286,11238766,21723566961,",40,0,"R$0,27 ","R$6,84 ","52,50%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,320 x 100,5039057482,",10869286,11238766,21723566961,22835570053,",5,0,"R$0,03 ","R$6,84 ","60,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 250,5039057482,",10869286,11238766,21737767482,",482,0,"R$3,30 ","R$6,84 ","51,45%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 100,5039057482,",10869286,11238766,21737767482,22834637125,",1256,0,"R$8,59 ","R$6,84 ","94,19%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,300 x 250,5039057482,",10869286,11238766,21737767482,23201951482,",39,0,"R$0,27 ","R$6,84 ","74,36%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,320 x 100,5039057482,",10869286,11238766,21737767482,23201951482,23202852290,",200,2,"R$1,37 ","R$6,84 ","87,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,5039057482,",10869286,11238766,21268726,",47,0,"R$0,32 ","R$6,84 ","42,55%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 100,5039057482,",10869286,11238766,21268726,22834992269,",92,1,"R$0,63 ","R$6,84 ","97,83%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,300 x 250,5039057482,",10869286,11238766,21268726,21725415585,22667687894,",1,0,"R$0,01 ","R$6,84 ","0,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,5039057482,",10869286,11238766,21268726,21725415585,22503128490,",3884,2,"R$26,57 ","R$6,84 ","47,04%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 100,5039057482,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",13123,13,"R$89,76 ","R$6,84 ","75,04%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,300 x 250,5039057482,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",0,3,"R$0,00 ","R$0,00 ","0,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 250,5039057482,",10869286,11238766,21268726,21725415585,22462745544,",22,0,"R$0,15 ","R$6,84 ","63,64%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 100,5039057482,",10869286,11238766,21268726,21725415585,22462745544,",521,0,"R$3,56 ","R$6,84 ","79,46%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,300 x 250,5039057482,",10869286,11238766,21722702436,",1,0,"R$0,01 ","R$6,84 ","0,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,5039057482,",10869286,11238766,21719551231,",38,0,"R$0,26 ","R$6,84 ","100,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,320 x 100,5039057482,",10869286,11238766,21719551231,21798635724,22835868507,",82,0,"R$0,56 ","R$6,84 ","100,00%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,300 x 250,5039057482,",10869286,11238766,23166879722,",141,0,"R$0,96 ","R$6,84 ","57,45%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,320 x 100,5039057482,",10869286,11238766,23166879722,23197218187,",895,1,"R$6,12 ","R$6,84 ","93,41%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 250,5039057482,",10869286,11238766,17743246,",69,0,"R$0,47 ","R$6,84 ","68,12%"
FORD MOTOR COMPANY BRASIL LTDA / 0004-73,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,320 x 100,5039057482,",10869286,11238766,17743246,22834637230,",1204,1,"R$8,24 ","R$6,84 ","89,45%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766),10/1/2024,300 x 250,4717131832,",10869286,11238766,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 250,4717131832,",10869286,11238766,21723566961,",28,1,"R$0,09 ","R$3,36 ","75,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 600,4717131832,",10869286,11238766,21723566961,",3,0,"R$0,01 ","R$3,36 ","0,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,320 x 50,4717131832,",10869286,11238766,21723566961,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,728 x 90,4717131832,",10869286,11238766,21723566961,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,970 x 250,4717131832,",10869286,11238766,21723566961,",17,0,"R$0,06 ","R$3,36 ","64,71%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,970 x 90,4717131832,",10869286,11238766,21723566961,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,300 x 50,4717131832,",10869286,11238766,21723566961,22835570053,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,320 x 100,4717131832,",10869286,11238766,21723566961,22835570053,",2,0,"R$0,01 ","R$3,36 ","50,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,320 x 50,4717131832,",10869286,11238766,21723566961,22835570053,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,728 x 90,4717131832,",10869286,11238766,21723566961,22835570053,",3,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 250,4717131832,",10869286,11238766,21737767482,",28,0,"R$0,09 ","R$3,36 ","64,29%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 50,4717131832,",10869286,11238766,21737767482,",1,0,"R$0,00 ","R$3,36 ","0,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,320 x 50,4717131832,",10869286,11238766,21737767482,",16,0,"R$0,05 ","R$3,36 ","25,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,970 x 250,4717131832,",10869286,11238766,21737767482,",3,0,"R$0,01 ","R$3,36 ","33,33%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,300 x 50,4717131832,",10869286,11238766,21737767482,22834637125,",5,0,"R$0,02 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 100,4717131832,",10869286,11238766,21737767482,22834637125,",23,0,"R$0,08 ","R$3,36 ","78,26%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 50,4717131832,",10869286,11238766,21737767482,22834637125,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,728 x 90,4717131832,",10869286,11238766,21737767482,22834637125,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,300 x 250,4717131832,",10869286,11238766,21737767482,23201951482,",8,0,"R$0,03 ","R$3,36 ","75,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,320 x 100,4717131832,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,728 x 90,4717131832,",10869286,11238766,21737767482,23201951482,23202852290,",2,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » interstitial (23203900412),10/1/2024,300 x 250,4717131832,",10869286,11238766,23203900412,",5,0,"R$0,02 ","R$3,36 ","80,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,",90,0,"R$0,30 ","R$3,36 ","72,22%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 50,4717131832,",10869286,11238766,21268726,",16,0,"R$0,05 ","R$3,36 ","62,50%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 600,4717131832,",10869286,11238766,21268726,",20,0,"R$0,07 ","R$3,36 ","90,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,",112,0,"R$0,38 ","R$3,36 ","75,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,728 x 90,4717131832,",10869286,11238766,21268726,",16,0,"R$0,05 ","R$3,36 ","75,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 250,4717131832,",10869286,11238766,21268726,",113,0,"R$0,38 ","R$3,36 ","74,34%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 90,4717131832,",10869286,11238766,21268726,",24,0,"R$0,08 ","R$3,36 ","58,33%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 50,4717131832,",10869286,11238766,21268726,22834992269,",3,0,"R$0,01 ","R$3,36 ","66,67%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 100,4717131832,",10869286,11238766,21268726,22834992269,",33,0,"R$0,11 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,22834992269,",3,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,728 x 90,4717131832,",10869286,11238766,21268726,22834992269,",54,0,"R$0,18 ","R$3,36 ","87,04%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,970 x 90,4717131832,",10869286,11238766,21268726,22834992269,",24,0,"R$0,08 ","R$3,36 ","87,50%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,21725415585,22667687894,",1,0,"R$0,00 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,21725415585,22667687894,",2,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,21725415585,22503128490,",448,0,"R$1,51 ","R$3,36 ","62,95%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,21725415585,22503128490,",150,0,"R$0,50 ","R$3,36 ","25,33%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,970 x 250,4717131832,",10869286,11238766,21268726,21725415585,22503128490,",3,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 50,4717131832,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",44,0,"R$0,15 ","R$3,36 ","81,82%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 100,4717131832,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",355,0,"R$1,19 ","R$3,36 ","86,48%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",33,0,"R$0,11 ","R$3,36 ","72,73%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,728 x 90,4717131832,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",14,0,"R$0,05 ","R$3,36 ","85,71%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,970 x 90,4717131832,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",13,2,"R$0,04 ","R$3,36 ","84,62%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",140,0,"R$0,47 ","R$3,36 ","75,71%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 50,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",22,0,"R$0,07 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 100,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",94,0,"R$0,32 ","R$3,36 ","96,81%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",165,0,"R$0,55 ","R$3,36 ","19,39%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,728 x 90,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",14,0,"R$0,05 ","R$3,36 ","71,43%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,970 x 250,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",15,0,"R$0,05 ","R$3,36 ","53,33%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,970 x 90,4717131832,",10869286,11238766,21268726,21725415585,22462745544,",6,0,"R$0,02 ","R$3,36 ","83,33%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » interstitial (23201383480),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,21725415585,22462745544,23201383480,",3,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » interstitial (23203901207),10/1/2024,300 x 250,4717131832,",10869286,11238766,21268726,23203901207,",23,0,"R$0,08 ","R$3,36 ","95,65%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » story (22871019115),10/1/2024,320 x 50,4717131832,",10869286,11238766,21268726,22871019115,",3,0,"R$0,01 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,4717131832,",10869286,11238766,21719551231,",5,0,"R$0,02 ","R$3,36 ","100,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 600,4717131832,",10869286,11238766,21719551231,",2,0,"R$0,01 ","R$3,36 ","50,00%"
HUAWEI DO BRASIL TELECOMUNICACOES LTDA / 0001-52,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,320 x 50,4717131832,",10869286,11238766,21719551231,",2,0,"R$0,01 ","R$3,36 ","50,00%"
